"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200","V201","V202","V203","V204","V205","V206","V207","V208","V209","V210","V211","V212","V213","V214","V215","V216","V217","V218","V219"
"71",0.0945222210005471,0.202805948665993,0.0270928630816078,0.088160707528903,0.00160868440111844,2.04593164185337e-06,-3.27668484874174e-06,0.000215957423007204,0.0390239239171718,0.00214189227316463,0.0226905117930492,0.00113030741984121,0.00448053541165737,0.00417327889555454,0.00196534295289483,0.00121945561274861,0.000621374266284128,0.0495148984503889,0.013539501017524,0.00218170129280086,0.00441728692194829,0.015462013887831,0.00472456986183606,2.08223657884563e-05,0,0.00054206619829173,0.0029140085711689,0.00027701680657033,0.0079658162879009,1.43915933782518e-05,3.4903887134464e-05,0.000396678166151869,0.000501681829022491,0.00628199493121664,-0.00230580275744947,2.10422343347662e-08,0.000220947021508548,0.0238503804911837,0.0412367643948637,0.0120831453545954,0.0964506680052389,0.0564790179810654,0.344044312448289,0.180023656013114,0.00210890760019811,1.6295326476797e-05,0.00465872099884939,0.118073571175851,2.75304132450687,0,2.10461272056105,0.00405584133796419,0.484983531067508,0.00158457563518057,0.011462480037984,3.9056512092093e-05,0.75678362943427,0.00692431131187296,0.23370865394357,0.0126601815468738,0.000167177729366518,1.85379219843467,0.156802318213806,0.297248711645946,0.121825791097914,0.0222306959233059,0.0174182496426154,0.00190258514693369,0.0654698879480521,0.0791702176408084,0.00156386415343701,0.0123993135315587,0.00430652051599061,0.0803836711412461,0.040919338075508,0.00470982206108799,0.00359844345576361,0.0274794824002706,0.596394688009618,1.66982591951401,0.0476834961769664,1.35927631493954,0.0904235791060658,1.25808973725041,1.30071935801421,0.140999991988752,0.0496902755802641,0.112998999774591,0.0615151087160312,0.605610879524427,0.000372071741244126,0.132424945573528,0.487710004781655,0.104309767289767,0.289691794264362,0.0944093500626784,0.417800606136217,0.458864962610345,0.0465063452030826,0.0888021823723094,1.85459085487152,0.0219866946388726,0.607899555501891,0.511167737611552,0.206709255207483,0.130653939049816,0.00241342236348986,0.0160870688213612,0.0390503427530122,0.139712330450486,9.86068357337529e-05,-9.92060059436228e-05,6.95866483991088e-05,0.0050666963456432,0.0932702321569514,0.0227173006332089,0.716269332544852,0.709976776530143,0.0629107998128995,0.111060849740045,0.0108671118465292,0.00370098745961095,0.16499322393141,0.0123676007915785,0.0339319497951153,0.0370508014742831,7.79292637811778,1.10600542376046,0.00522425013968194,0.000360907375280924,0.799725537620382,0.00193879934074873,0.542655292761848,0.0267339175721377,1.5946667666788,0.119020624031522,0.044551804635642,0.0173334199178306,0.00031266026838899,0.0387109435218572,0.0424605949094153,1.40455112870905,0.164133545862132,0.00365454001881865,0.00327298783938595,0.00380311271464543,0.312163636092466,0.000374885452418672,0.00248592300780787,0.00238683779609253,0.590826402406959,0.0629387054812762,263.882933028637,1.95186441364791,11.7988746545734,0.341602044968083,2.02107241595059,0.00501555509245056,1.43333257173262,0.455050881176282,0.890629830791416,0.00187042364468467,0.000409966418976595,0.0840565947554654,0.00585549907283659,0.910403838928841,0,1.20351219025642,0.136592012375614,0.0127455619194038,0.231746545775866,3.27156066728293,0.131113928309353,0.268094194166489,0.0682350412095599,0.0441698978627794,0,19.7975805004339,9.88412285933804e-05,0.272493562751304,0.00462634602092835,0.0139197703840218,0.0178702833968301,3.21120369536967e-09,0.0183263173566296,0.0102382625775171,0.00395221461061356,0.141445235127927,0.0513190637847224,0.295389877025374,0.0293702741590705,0.105776706035602,4.83355963848946,0.0269500422856182,1.35341836098367,0.656049577560287,0.798922155312055,0.28100355624873,0.00147361231888052,0.0494308312879235,0.00689838903544769,0,0.0899343087041995,0.0818434126559236,0.00026534723978443,0.065711598715075,0.298225188376008,0.0679663756956372,0.38208446232967,0.102245102809233,0,0,0,0,0,0,0,0,0
"72",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"73",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"74",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"75",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"76",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"77",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"78",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"79",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"80",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"81",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"82",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"83",0.770250073966387,0.620201190553324,0.262728253966006,1.16438249803627,0.0212469033975469,2.7021901823764e-05,-4.32772310075353e-05,0.00285228507308651,0.568897963483723,0.031224900776026,0.330786467728554,0.0164778301285907,0.0653180719708956,0.0608388297847686,0.0286511322085927,0.0177774489342474,0.00905850870867145,0.721837326003352,0.146152949951206,0.0235505045158242,0.0476826667089159,0.166904646785373,0.050999583267706,0.000224768267383496,0,0.00526122685603136,0.0315455962894106,0.00299884510701492,0.0836855332455946,0.000155796176841572,0.00037785198827788,0.00429423901153148,0.00543095603789812,0.068005728587405,-0.0248263632924861,2.2779268253334e-07,0.00239186171613096,0.0144085131760189,0.0256890143065292,0.121901252185157,0.945594353646178,0.10780229841248,0.207848503223008,1.69331889415291,0.0280959733077884,1.0151399634161e-05,0.0141900270414048,0.0129651099644573,0.302257046272707,0,0.231065671878453,0.000445291285486133,0.0533593988869293,0.0237464167924657,0.202128906349196,0.000588941974762778,0.339953316555399,0.02563281537216,0.161117021395147,0.0189420662609698,0.000250130032914182,5.70346810448445,0.93229467840413,4.43687169303495,1.44246294421928,0.395880791719119,0.310181493313072,0.0338809417788636,0.674834565142771,0.818007016626657,0.0168672802862754,0.124325245245887,0.0464485923807158,1.08059940291269,0.550380314569259,0.0633488582528754,0.0213041812201436,0.438798026163563,0.954515468650006,3.01705660137886,0.363792009566683,5.28386287392759,0.351447853470877,0.793397535815896,0.820281338350269,0.0889197669145839,0.031336510450802,0.672290409583484,0.394276520332879,3.88511061908041,0.00397117232659839,0.711768822787907,3.20566564361126,0.343797761226798,0.71338042260675,0.583281400987158,2.09926448663051,0.312422847926212,0.259492409228033,0.600593791959356,14.195860727513,0.0112822730404825,0.312439916236927,1.46210560820321,0.174454556753591,0.200922649262952,0.00322692945909524,0.104724722486426,0.234103062166562,0.511936726487244,3.75074452103299e-05,-3.77353537893968e-05,2.64689296921295e-05,0.00192723794620804,0.496827970211385,0.18042142640041,1.3842732884714,2.84674951861379,0.587303022389567,0.0230955701515987,0.0554402024376043,0.0305875772201191,0.881417463050825,0.0998059421550606,0.0845172123017579,0.0922856031869721,0.0250195725433872,0.034358673840209,0.0114303170702508,0.000789641694435423,0.20047060237859,0.00252003520170289,0.16708003305864,0.0234638025036122,1.2757954646971,0.303668811286812,0.113602572779996,0.0454763703204024,0.000797726794620841,0.0987717069198186,0.11027656709857,3.4695644754343,0.520519384755746,0.0115897022279564,0.0102018345086964,0.0120704766269697,0.98436569834428,0.00029006280179315,0.042666438264597,0.00851640093328476,0.550300487589178,0.0832102405464151,18.232868129801,0.136269055009236,417.880473169054,0.321408606135115,19.082842670317,0.00493643774200826,1.41072190889623,0.0341603167720177,0.876580683461113,0.00673099803168648,0.00587325591690385,0.123688362854176,0.00861630305296436,0.120540025488635,0,0.45205692412902,0.173802761701131,0.00839976743909957,0.0588128179294654,2.10228019106572,0.0842042050466553,0.206385065964142,0.0834287084758587,0.0434895279160625,0,1.3099238983017,8.82111099646918e-05,0.0724903786768758,0.00344729233048659,0.00876245860571722,0.0063858744591402,1.25651433833586e-09,0.0266274455242927,0.0241411931628726,0.0130532017521245,0.400970270816878,0.382836000461489,2.43941675150988,0.190559390671165,0.477372751931649,3.09713883118786,0.04100095957541,0.836037002765204,1.3222447435963,1.59205078657907,1.03758160021267,0.0156876741295194,0.0466283117866313,0.0123328614847122,0,0.102461863902468,0.0685803540848421,0.0006565160168226,0.0651219488240634,0.297372596230433,0.111296429767511,0.633500507839495,0.164854330223133,0,0,0,0,0,0,0,0,0
"84",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"85",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"86",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"87",0.0321246017371083,0.0297733135646605,0.0112653275432203,0.0430501117540698,0.000785503636336148,9.99006855075911e-07,-1.59997067294538e-06,0.000105449733302569,0.0189389628483666,0.00103949613761978,0.0110120848116426,0.000548557092235055,0.00217447876031836,0.00202536203500542,0.00095381380017491,0.000591822201019497,0.00030156332226006,0.0240304082229905,0.00553062506716482,0.000891182905737312,0.00180437652375568,0.00631617688546829,0.00192991230946269,8.50553488184389e-06,0,0.000353984947467617,0.00128384805428828,0.000122047509276135,0.00412811340251755,6.3406193583587e-06,1.53778846184739e-05,0.000174767671183765,0.000221029974460215,0.00276770873266723,-0.00101408863887007,9.27074541779097e-09,9.73443957821835e-05,0.000736012252714672,0.00168419396684339,0.00296292753090842,0.0216496569511741,0.00325027272076028,0.0105775201106892,0.0390700103764424,0.00151767270009134,6.6553452829542e-07,0.000318908031418623,0.000659990571266978,0.0151606573684592,0,0.0115884868494978,2.23324051733935e-05,0.00328913068554509,0.000847517823545603,0.00608247196382997,2.12008095004197e-05,0.0156266738774424,0.00159879293422298,0.0160330904789311,0.000837971362792963,1.10654139663966e-05,0.130521730580946,0.0201312992267171,0.0945871876444461,0.210159904817605,0.0113594244858814,0.00890036426093573,0.00097218154479345,0.0315112399807261,0.0357255460374763,0.000750006673480453,0.00598044918320677,0.00206534507449053,0.0532264403655258,0.0271021494012452,0.00311946153472333,0.000418696819213789,0.00849378645634515,0.0283925016980481,0.0873720831900414,0.0105985382708016,0.179015920960187,0.0118308470939021,0.0319399451818308,0.0330222111840109,0.00357965881241659,0.00126151945374927,0.0230437558156123,0.00979267292004873,0.0966754794151208,9.48877361552614e-05,0.0465347779082196,0.237661872256304,0.0436296270179195,0.0236900824185158,0.0181350880661354,0.0902935681807069,0.0389161276065953,0.0123401529682245,0.0351211684866289,0.675780030330764,0.0014829563602162,0.0410045427350196,0.126619584856914,0.0042571309074573,0.017572639660142,0.000299406112597045,0.0117622165840783,0.0295282936234172,0.102146750397431,2.48420318897072e-06,-2.49929809121577e-06,1.75309726325269e-06,0.000127645341478945,0.0497624790885023,0.0199212299530096,1.19044873046199,0.573761524913351,0.0208018580269361,0.00212355352983564,0.00210258787116258,0.00367820059109519,0.0838595362978908,0.00694626624263513,0.0121275662380178,0.0132422702427698,0.00124555123350253,0.00145909090914402,0.001873407521992,0.000129420792174174,0.017911357012168,0.00021384302617056,0.0218802251938955,0.00383141065026017,0.173503107357063,0.0385600905841113,0.0142109309944357,0.00628940801446465,0.000101293614080528,0.0125413857623254,0.0148033746540146,0.274093481404624,0.0371637921190154,0.000827475972913432,0.000769069632885469,0.000861458681088094,0.0746508798555405,3.04922485530798e-05,0.00174078483102472,0.00125631591552353,0.0811762722611874,0.00888672377332239,1.30640727870946,0.010239705673573,5.95323059483451,0.105866916612884,538.066164967662,0.00061213251848568,0.174937533349284,0.00327034614951249,0.108698533125763,0.0026297619185137,0.00016239149084901,0.0201681817646402,0.00140494353794854,0.297143911132713,0,0.420720688803167,0.0267651605600343,0.0352878151526192,0.108910136085374,1.58380466152223,0.0638337454024418,0.103638256929022,0.0453657753809098,0.0224584376956438,0,0.0696751841301056,4.33532140468082e-05,0.00829790872122618,0.000959656846318497,0.0125341647272053,0.00396577937088864,7.25036111070819e-10,0.0053090034522662,0.012728563921665,0.00222681907120074,0.111188984899331,0.0136466088081207,0.458262074902389,0.0101993895155586,0.0683825450051944,14.0783543528744,0.0496030716034833,2.87252731173716,2.67460879771214,0.402868841724197,0.0712156937484927,0.00133885288026589,0.0116378829063589,0.0177249543485409,0,0.118346728382108,0.0366786948769345,0.00045640618968806,0.338804131427948,1.55432419333852,0.00977383516919347,0.0530785242656568,0.0279324416863495,0,0,0,0,0,0,0,0,0
"88",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"89",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"90",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
